35.5664134746138,-82.5385355592345
40.7471002,-73.4151277
36.2175258016838,-88.6129828643558
34.93097,-88.558506
35.7643305943458,-89.5457746148238
35.1514,-90.185285
33.8231063499357,-88.5399317488294
47.42538,-121.77678
36.982196,-85.613637
38.23578125,-85.8246725
37.4764911,-82.5212356
40.987763,-73.872507
42.6767014,-70.6543463
31.7050656,-106.344554
37.5022032,-77.4738004
37.0753922,-81.7087247
48.1995138979592,-114.324167877551
47.6607581794563,-117.151880757469
46.413315973059,-117.032760463327
30.7043434,-96.3521584
28.8781691163095,-99.1180541171708
26.341463,-98.151887
32.4214825,-97.4689849
29.99003,-94.203747
27.755771,-98.065931
32.379836,-94.88091
32.547752,-92.615776
31.698231,-88.697962
35.4074229,-108.210845
32.5060506428138,-99.7546782070258
